Parameters 
Historical Customer:,110, Wait:,5.0, Average Shopping:,55.0, Queue:,2,
Values:,
 Customer,1, Arrival time,6,:0,Exit time:,8: 40, Time spent:161
Customer,33, Arrival time,6,:0,Exit time:,8: 10, Time spent:131
Customer,34, Arrival time,6,:0,Exit time:,7: 34, Time spent:95
Customer,35, Arrival time,6,:0,Exit time:,9: 16, Time spent:197
Customer,36, Arrival time,6,:0,Exit time:,9: 30, Time spent:211
Customer,37, Arrival time,6,:0,Exit time:,9: 18, Time spent:199
Customer,38, Arrival time,6,:0,Exit time:,7: 20, Time spent:81
Customer,39, Arrival time,6,:0,Exit time:,6: 32, Time spent:33
Customer,40, Arrival time,6,:0,Exit time:,7: 36, Time spent:97
Customer,41, Arrival time,6,:0,Exit time:,6: 42, Time spent:43
Customer,42, Arrival time,6,:0,Exit time:,9: 32, Time spent:213
Customer,43, Arrival time,6,:0,Exit time:,10: 4, Time spent:245
Customer,44, Arrival time,6,:0,Exit time:,9: 22, Time spent:203
Customer,45, Arrival time,6,:0,Exit time:,8: 52, Time spent:173
Customer,46, Arrival time,6,:0,Exit time:,8: 0, Time spent:121
Customer,47, Arrival time,6,:0,Exit time:,6: 20, Time spent:21
Customer,48, Arrival time,6,:0,Exit time:,9: 2, Time spent:183
Customer,49, Arrival time,6,:0,Exit time:,7: 24, Time spent:85
Customer,50, Arrival time,6,:0,Exit time:,8: 16, Time spent:137
Customer,51, Arrival time,6,:0,Exit time:,10: 2, Time spent:243
Customer,52, Arrival time,6,:0,Exit time:,9: 40, Time spent:221
Customer,53, Arrival time,6,:0,Exit time:,8: 58, Time spent:179
Customer,54, Arrival time,6,:0,Exit time:,7: 42, Time spent:103
Customer,55, Arrival time,6,:0,Exit time:,7: 28, Time spent:89
Customer,56, Arrival time,6,:0,Exit time:,6: 40, Time spent:41
Customer,57, Arrival time,6,:0,Exit time:,10: 6, Time spent:247
Customer,58, Arrival time,6,:0,Exit time:,8: 4, Time spent:125
Customer,59, Arrival time,6,:0,Exit time:,9: 24, Time spent:205
Customer,60, Arrival time,6,:0,Exit time:,7: 44, Time spent:105
Customer,61, Arrival time,6,:0,Exit time:,10: 4, Time spent:245
Customer,62, Arrival time,6,:0,Exit time:,9: 46, Time spent:227
Customer,63, Arrival time,6,:0,Exit time:,6: 22, Time spent:23
Customer,64, Arrival time,6,:0,Exit time:,8: 20, Time spent:141
Customer,65, Arrival time,6,:0,Exit time:,9: 28, Time spent:209
Customer,66, Arrival time,6,:0,Exit time:,8: 10, Time spent:131
Customer,67, Arrival time,6,:0,Exit time:,6: 22, Time spent:23
Customer,68, Arrival time,6,:0,Exit time:,8: 24, Time spent:145
Customer,69, Arrival time,6,:0,Exit time:,7: 38, Time spent:99
Customer,70, Arrival time,6,:0,Exit time:,6: 52, Time spent:53
Customer,71, Arrival time,6,:0,Exit time:,6: 24, Time spent:25
Customer,72, Arrival time,6,:0,Exit time:,7: 46, Time spent:107
Customer,73, Arrival time,6,:0,Exit time:,8: 18, Time spent:139
Customer,74, Arrival time,6,:0,Exit time:,9: 52, Time spent:233
Customer,75, Arrival time,6,:0,Exit time:,9: 4, Time spent:185
Customer,76, Arrival time,6,:0,Exit time:,8: 28, Time spent:149
Customer,77, Arrival time,6,:0,Exit time:,6: 42, Time spent:43
Customer,78, Arrival time,6,:0,Exit time:,10: 10, Time spent:251
Customer,79, Arrival time,6,:0,Exit time:,6: 56, Time spent:57
Customer,80, Arrival time,6,:0,Exit time:,6: 50, Time spent:51
Customer,81, Arrival time,6,:0,Exit time:,9: 2, Time spent:183
Customer,82, Arrival time,6,:0,Exit time:,9: 10, Time spent:191
Customer,83, Arrival time,6,:0,Exit time:,7: 6, Time spent:67
Customer,84, Arrival time,6,:0,Exit time:,6: 58, Time spent:59
Customer,85, Arrival time,6,:0,Exit time:,10: 30, Time spent:271
Customer,86, Arrival time,6,:0,Exit time:,9: 30, Time spent:211
Customer,87, Arrival time,6,:0,Exit time:,7: 42, Time spent:103
Customer,88, Arrival time,6,:0,Exit time:,9: 54, Time spent:235
Customer,89, Arrival time,6,:0,Exit time:,7: 56, Time spent:117
Customer,90, Arrival time,6,:0,Exit time:,9: 4, Time spent:185
Customer,91, Arrival time,6,:0,Exit time:,7: 14, Time spent:75
Customer,92, Arrival time,6,:0,Exit time:,9: 38, Time spent:219
Customer,93, Arrival time,6,:0,Exit time:,9: 58, Time spent:239
Customer,94, Arrival time,6,:0,Exit time:,9: 40, Time spent:221
Customer,95, Arrival time,6,:0,Exit time:,6: 24, Time spent:25
Customer,96, Arrival time,6,:0,Exit time:,9: 16, Time spent:197
Customer,97, Arrival time,6,:0,Exit time:,8: 24, Time spent:145
Customer,98, Arrival time,6,:0,Exit time:,10: 20, Time spent:261
Customer,99, Arrival time,6,:0,Exit time:,10: 0, Time spent:241
Customer,100, Arrival time,6,:0,Exit time:,9: 46, Time spent:227
Customer,101, Arrival time,6,:0,Exit time:,10: 20, Time spent:261
Customer,102, Arrival time,6,:0,Exit time:,7: 44, Time spent:105
Customer,103, Arrival time,6,:0,Exit time:,9: 8, Time spent:189
Customer,104, Arrival time,6,:0,Exit time:,9: 22, Time spent:203
Customer,105, Arrival time,6,:0,Exit time:,6: 30, Time spent:31
Customer,106, Arrival time,6,:0,Exit time:,7: 58, Time spent:119
Customer,107, Arrival time,6,:0,Exit time:,7: 6, Time spent:67
Customer,108, Arrival time,6,:0,Exit time:,9: 10, Time spent:191
Customer,109, Arrival time,6,:0,Exit time:,7: 16, Time spent:77
Customer,110, Arrival time,6,:0,Exit time:,10: 2, Time spent:243
Customer,111, Arrival time,6,:45,Exit time:,10: 46, Time spent:242
Customer,112, Arrival time,6,:45,Exit time:,10: 34, Time spent:230
Customer,113, Arrival time,6,:45,Exit time:,10: 36, Time spent:232
Customer,114, Arrival time,6,:45,Exit time:,10: 42, Time spent:238
Customer,115, Arrival time,6,:45,Exit time:,10: 56, Time spent:252
Customer,116, Arrival time,6,:45,Exit time:,10: 36, Time spent:232
Customer,117, Arrival time,6,:45,Exit time:,10: 48, Time spent:244
Customer,118, Arrival time,6,:45,Exit time:,10: 46, Time spent:242
Customer,119, Arrival time,6,:45,Exit time:,11: 44, Time spent:300
Customer,120, Arrival time,6,:50,Exit time:,10: 54, Time spent:245
Customer,121, Arrival time,6,:50,Exit time:,11: 16, Time spent:267
Customer,122, Arrival time,6,:50,Exit time:,10: 40, Time spent:231
Customer,123, Arrival time,6,:50,Exit time:,11: 46, Time spent:297
Customer,124, Arrival time,6,:50,Exit time:,10: 40, Time spent:231
Customer,125, Arrival time,6,:50,Exit time:,11: 10, Time spent:261
Customer,126, Arrival time,6,:50,Exit time:,11: 50, Time spent:301
Customer,127, Arrival time,6,:50,Exit time:,11: 20, Time spent:271
Customer,128, Arrival time,6,:50,Exit time:,10: 54, Time spent:245
Customer,129, Arrival time,7,:0,Exit time:,11: 56, Time spent:297
Customer,130, Arrival time,7,:0,Exit time:,11: 4, Time spent:245
Customer,131, Arrival time,7,:0,Exit time:,11: 14, Time spent:255
Customer,132, Arrival time,7,:0,Exit time:,11: 38, Time spent:279
Customer,133, Arrival time,7,:0,Exit time:,11: 0, Time spent:241
Customer,134, Arrival time,7,:0,Exit time:,11: 18, Time spent:259
Customer,135, Arrival time,7,:0,Exit time:,11: 10, Time spent:251
Customer,136, Arrival time,7,:0,Exit time:,11: 32, Time spent:273
Customer,137, Arrival time,7,:0,Exit time:,11: 18, Time spent:259
Customer,138, Arrival time,7,:0,Exit time:,11: 14, Time spent:255
Customer,139, Arrival time,7,:0,Exit time:,11: 30, Time spent:271
Customer,140, Arrival time,7,:0,Exit time:,11: 22, Time spent:263
Customer,141, Arrival time,7,:0,Exit time:,11: 0, Time spent:241
Customer,142, Arrival time,7,:0,Exit time:,11: 36, Time spent:277
Customer,143, Arrival time,7,:0,Exit time:,11: 28, Time spent:269
Customer,144, Arrival time,7,:0,Exit time:,11: 40, Time spent:281
Customer,145, Arrival time,7,:0,Exit time:,11: 52, Time spent:293
Customer,146, Arrival time,7,:0,Exit time:,11: 36, Time spent:277
Customer,147, Arrival time,7,:30,Exit time:,11: 48, Time spent:259
Customer,148, Arrival time,7,:30,Exit time:,12: 0, Time spent:271
Customer,149, Arrival time,7,:30,Exit time:,12: 32, Time spent:303
Customer,150, Arrival time,7,:30,Exit time:,12: 8, Time spent:279
Customer,151, Arrival time,7,:30,Exit time:,12: 10, Time spent:281
Customer,152, Arrival time,7,:30,Exit time:,12: 20, Time spent:291
Customer,153, Arrival time,7,:30,Exit time:,12: 18, Time spent:289
Customer,154, Arrival time,7,:30,Exit time:,11: 56, Time spent:267
Customer,155, Arrival time,7,:30,Exit time:,12: 6, Time spent:277
Customer,156, Arrival time,7,:30,Exit time:,11: 50, Time spent:261
Customer,157, Arrival time,7,:30,Exit time:,12: 24, Time spent:295
Customer,158, Arrival time,7,:30,Exit time:,12: 2, Time spent:273
Customer,159, Arrival time,7,:30,Exit time:,12: 30, Time spent:301
Customer,160, Arrival time,7,:30,Exit time:,12: 4, Time spent:275
Customer,161, Arrival time,7,:30,Exit time:,11: 58, Time spent:269
Customer,162, Arrival time,7,:30,Exit time:,12: 26, Time spent:297
Customer,163, Arrival time,7,:30,Exit time:,12: 24, Time spent:295
Customer,164, Arrival time,7,:30,Exit time:,12: 14, Time spent:285
Customer,165, Arrival time,8,:20,Exit time:,12: 52, Time spent:273
Customer,166, Arrival time,8,:20,Exit time:,1: 8, Time spent:289
Customer,167, Arrival time,8,:20,Exit time:,12: 56, Time spent:277
Customer,168, Arrival time,8,:20,Exit time:,12: 56, Time spent:277
Customer,169, Arrival time,8,:20,Exit time:,12: 40, Time spent:261
Customer,170, Arrival time,8,:20,Exit time:,1: 0, Time spent:281
Customer,171, Arrival time,8,:20,Exit time:,12: 40, Time spent:261
Customer,172, Arrival time,8,:20,Exit time:,12: 28, Time spent:249
Customer,173, Arrival time,8,:20,Exit time:,12: 32, Time spent:253
Customer,174, Arrival time,8,:20,Exit time:,1: 10, Time spent:291
Customer,175, Arrival time,8,:20,Exit time:,12: 42, Time spent:263
Customer,176, Arrival time,8,:20,Exit time:,12: 34, Time spent:255
Customer,177, Arrival time,8,:20,Exit time:,1: 4, Time spent:285
Customer,178, Arrival time,8,:20,Exit time:,12: 48, Time spent:269
Customer,179, Arrival time,8,:20,Exit time:,1: 4, Time spent:285
Customer,180, Arrival time,8,:20,Exit time:,12: 44, Time spent:265
Customer,181, Arrival time,8,:20,Exit time:,1: 6, Time spent:287
Customer,182, Arrival time,8,:20,Exit time:,12: 46, Time spent:267
Customer,183, Arrival time,9,:10,Exit time:,1: 26, Time spent:257
Customer,184, Arrival time,9,:10,Exit time:,2: 18, Time spent:309
Customer,185, Arrival time,9,:10,Exit time:,1: 14, Time spent:245
Customer,186, Arrival time,9,:10,Exit time:,1: 36, Time spent:267
Customer,187, Arrival time,9,:10,Exit time:,1: 10, Time spent:241
Customer,188, Arrival time,9,:10,Exit time:,1: 48, Time spent:279
Customer,189, Arrival time,9,:10,Exit time:,1: 30, Time spent:261
Customer,190, Arrival time,9,:10,Exit time:,1: 20, Time spent:251
Customer,191, Arrival time,9,:10,Exit time:,1: 16, Time spent:247
Customer,192, Arrival time,9,:10,Exit time:,1: 12, Time spent:243
Customer,193, Arrival time,9,:10,Exit time:,1: 52, Time spent:283
Customer,194, Arrival time,9,:10,Exit time:,1: 18, Time spent:249
Customer,195, Arrival time,9,:10,Exit time:,1: 26, Time spent:257
Customer,196, Arrival time,9,:10,Exit time:,1: 42, Time spent:273
Customer,197, Arrival time,9,:10,Exit time:,1: 34, Time spent:265
Customer,198, Arrival time,9,:10,Exit time:,1: 56, Time spent:287
Customer,199, Arrival time,9,:10,Exit time:,1: 6, Time spent:237
Customer,200, Arrival time,9,:10,Exit time:,1: 20, Time spent:251
Customer,201, Arrival time,9,:30,Exit time:,2: 6, Time spent:277
Customer,202, Arrival time,9,:30,Exit time:,2: 2, Time spent:273
Customer,203, Arrival time,9,:30,Exit time:,2: 20, Time spent:291
Customer,204, Arrival time,9,:30,Exit time:,2: 32, Time spent:303
Customer,205, Arrival time,9,:30,Exit time:,1: 28, Time spent:239
Customer,206, Arrival time,9,:30,Exit time:,2: 6, Time spent:277
Customer,207, Arrival time,9,:30,Exit time:,1: 44, Time spent:255
Customer,208, Arrival time,9,:30,Exit time:,2: 56, Time spent:327
Customer,209, Arrival time,9,:30,Exit time:,2: 28, Time spent:299
Customer,210, Arrival time,9,:45,Exit time:,2: 10, Time spent:266
Customer,211, Arrival time,9,:45,Exit time:,2: 36, Time spent:292
Customer,212, Arrival time,9,:45,Exit time:,1: 48, Time spent:244
Customer,213, Arrival time,9,:45,Exit time:,2: 40, Time spent:296
Customer,214, Arrival time,9,:45,Exit time:,3: 4, Time spent:320
Customer,215, Arrival time,9,:45,Exit time:,3: 22, Time spent:338
Customer,216, Arrival time,9,:45,Exit time:,3: 40, Time spent:356
Customer,217, Arrival time,9,:45,Exit time:,2: 30, Time spent:286
Customer,218, Arrival time,9,:45,Exit time:,2: 48, Time spent:304
Customer,219, Arrival time,9,:50,Exit time:,1: 54, Time spent:245
Customer,220, Arrival time,9,:50,Exit time:,2: 48, Time spent:299
Customer,221, Arrival time,9,:50,Exit time:,2: 12, Time spent:263
Customer,222, Arrival time,9,:50,Exit time:,2: 36, Time spent:287
Customer,223, Arrival time,9,:50,Exit time:,3: 12, Time spent:323
Customer,224, Arrival time,9,:50,Exit time:,2: 50, Time spent:301
Customer,225, Arrival time,9,:50,Exit time:,2: 0, Time spent:251
Customer,226, Arrival time,9,:50,Exit time:,3: 4, Time spent:315
Customer,227, Arrival time,9,:50,Exit time:,2: 16, Time spent:267
Customer,228, Arrival time,9,:50,Exit time:,2: 52, Time spent:303
Customer,229, Arrival time,9,:50,Exit time:,2: 54, Time spent:305
Customer,230, Arrival time,9,:50,Exit time:,2: 22, Time spent:273
Customer,231, Arrival time,9,:50,Exit time:,3: 40, Time spent:351
Customer,232, Arrival time,9,:50,Exit time:,3: 20, Time spent:331
Customer,233, Arrival time,9,:50,Exit time:,2: 46, Time spent:297
Customer,234, Arrival time,9,:50,Exit time:,3: 28, Time spent:339
Customer,235, Arrival time,9,:50,Exit time:,3: 16, Time spent:327
Customer,236, Arrival time,9,:50,Exit time:,3: 48, Time spent:359
Customer,237, Arrival time,10,:10,Exit time:,4: 22, Time spent:373
Customer,238, Arrival time,10,:10,Exit time:,3: 50, Time spent:341
Customer,239, Arrival time,10,:10,Exit time:,3: 12, Time spent:303
Customer,240, Arrival time,10,:10,Exit time:,3: 14, Time spent:305
Customer,241, Arrival time,10,:10,Exit time:,3: 32, Time spent:323
Customer,242, Arrival time,10,:10,Exit time:,4: 28, Time spent:379
Customer,243, Arrival time,10,:10,Exit time:,3: 26, Time spent:317
Customer,244, Arrival time,10,:10,Exit time:,3: 48, Time spent:339
Customer,245, Arrival time,10,:10,Exit time:,3: 36, Time spent:327
Customer,246, Arrival time,10,:10,Exit time:,3: 30, Time spent:321
Customer,247, Arrival time,10,:10,Exit time:,3: 20, Time spent:311
Customer,248, Arrival time,10,:10,Exit time:,3: 52, Time spent:343
Customer,249, Arrival time,10,:10,Exit time:,3: 38, Time spent:329
Customer,250, Arrival time,10,:10,Exit time:,3: 44, Time spent:335
Customer,251, Arrival time,10,:10,Exit time:,3: 16, Time spent:307
Customer,252, Arrival time,10,:10,Exit time:,3: 24, Time spent:315
Customer,253, Arrival time,10,:10,Exit time:,3: 56, Time spent:347
Customer,254, Arrival time,10,:10,Exit time:,3: 2, Time spent:293
Customer,255, Arrival time,10,:40,Exit time:,4: 32, Time spent:353
Customer,256, Arrival time,10,:40,Exit time:,4: 14, Time spent:335
Customer,257, Arrival time,10,:40,Exit time:,4: 42, Time spent:363
Customer,258, Arrival time,10,:40,Exit time:,4: 40, Time spent:361
Customer,259, Arrival time,10,:40,Exit time:,4: 30, Time spent:351
Customer,260, Arrival time,10,:40,Exit time:,4: 34, Time spent:355
Customer,261, Arrival time,10,:40,Exit time:,4: 32, Time spent:353
Customer,262, Arrival time,10,:40,Exit time:,4: 48, Time spent:369
Customer,263, Arrival time,10,:40,Exit time:,3: 54, Time spent:315
Customer,264, Arrival time,10,:40,Exit time:,3: 58, Time spent:319
Customer,265, Arrival time,10,:40,Exit time:,4: 42, Time spent:363
Customer,266, Arrival time,10,:40,Exit time:,4: 58, Time spent:379
Customer,267, Arrival time,10,:40,Exit time:,4: 26, Time spent:347
Customer,268, Arrival time,10,:40,Exit time:,4: 52, Time spent:373
Customer,269, Arrival time,10,:40,Exit time:,4: 38, Time spent:359
Customer,270, Arrival time,10,:40,Exit time:,4: 18, Time spent:339
Customer,271, Arrival time,10,:40,Exit time:,4: 38, Time spent:359
Customer,272, Arrival time,10,:40,Exit time:,5: 2, Time spent:383
Customer,273, Arrival time,10,:40,Exit time:,4: 6, Time spent:327
Customer,274, Arrival time,10,:40,Exit time:,4: 2, Time spent:323
Customer,275, Arrival time,10,:40,Exit time:,4: 28, Time spent:349
Customer,276, Arrival time,10,:40,Exit time:,4: 12, Time spent:333
Customer,277, Arrival time,10,:40,Exit time:,4: 44, Time spent:365
Customer,278, Arrival time,10,:40,Exit time:,4: 0, Time spent:321
Customer,279, Arrival time,10,:40,Exit time:,4: 10, Time spent:331
Customer,280, Arrival time,10,:40,Exit time:,4: 16, Time spent:337
Customer,281, Arrival time,10,:40,Exit time:,4: 12, Time spent:333
Customer,282, Arrival time,11,:35,Exit time:,5: 32, Time spent:358
Customer,283, Arrival time,11,:35,Exit time:,5: 4, Time spent:330
Customer,284, Arrival time,11,:35,Exit time:,5: 28, Time spent:354
Customer,285, Arrival time,11,:35,Exit time:,5: 34, Time spent:360
Customer,286, Arrival time,11,:35,Exit time:,5: 6, Time spent:332
Customer,287, Arrival time,11,:35,Exit time:,4: 50, Time spent:316
Customer,288, Arrival time,11,:35,Exit time:,5: 6, Time spent:332
Customer,289, Arrival time,11,:35,Exit time:,5: 40, Time spent:366
Customer,290, Arrival time,11,:35,Exit time:,5: 4, Time spent:330
Customer,291, Arrival time,11,:45,Exit time:,5: 8, Time spent:324
Customer,292, Arrival time,11,:45,Exit time:,5: 42, Time spent:358
Customer,293, Arrival time,11,:45,Exit time:,5: 16, Time spent:332
Customer,294, Arrival time,11,:45,Exit time:,6: 8, Time spent:384
Customer,295, Arrival time,11,:45,Exit time:,4: 46, Time spent:302
Customer,296, Arrival time,11,:45,Exit time:,4: 56, Time spent:312
Customer,297, Arrival time,11,:45,Exit time:,6: 34, Time spent:410
Customer,298, Arrival time,11,:45,Exit time:,5: 10, Time spent:326
Customer,299, Arrival time,11,:45,Exit time:,5: 10, Time spent:326
Customer,300, Arrival time,11,:45,Exit time:,6: 22, Time spent:398
Customer,301, Arrival time,11,:45,Exit time:,6: 26, Time spent:402
Customer,302, Arrival time,11,:45,Exit time:,5: 48, Time spent:364
Customer,303, Arrival time,11,:45,Exit time:,5: 44, Time spent:360
Customer,304, Arrival time,11,:45,Exit time:,4: 54, Time spent:310
Customer,305, Arrival time,11,:45,Exit time:,5: 36, Time spent:352
Customer,306, Arrival time,11,:45,Exit time:,5: 20, Time spent:336
Customer,307, Arrival time,11,:45,Exit time:,5: 32, Time spent:348
Customer,308, Arrival time,11,:45,Exit time:,4: 48, Time spent:304
Customer,309, Arrival time,11,:45,Exit time:,5: 50, Time spent:366
Customer,310, Arrival time,11,:45,Exit time:,5: 22, Time spent:338
Customer,311, Arrival time,11,:45,Exit time:,5: 22, Time spent:338
Customer,312, Arrival time,11,:45,Exit time:,5: 54, Time spent:370
Customer,313, Arrival time,11,:45,Exit time:,6: 0, Time spent:376
Customer,314, Arrival time,11,:45,Exit time:,5: 26, Time spent:342
Customer,315, Arrival time,11,:45,Exit time:,6: 30, Time spent:406
Customer,316, Arrival time,11,:45,Exit time:,5: 0, Time spent:316
Customer,317, Arrival time,11,:45,Exit time:,5: 58, Time spent:374
Customer,318, Arrival time,12,:5,Exit time:,5: 46, Time spent:342
Customer,319, Arrival time,12,:5,Exit time:,6: 4, Time spent:360
Customer,320, Arrival time,12,:5,Exit time:,6: 20, Time spent:376
Customer,321, Arrival time,12,:5,Exit time:,6: 16, Time spent:372
Customer,322, Arrival time,12,:5,Exit time:,6: 48, Time spent:404
Customer,323, Arrival time,12,:5,Exit time:,5: 54, Time spent:350
Customer,324, Arrival time,12,:5,Exit time:,5: 50, Time spent:346
Customer,325, Arrival time,12,:5,Exit time:,5: 40, Time spent:336
Customer,326, Arrival time,12,:5,Exit time:,6: 40, Time spent:396
Customer,327, Arrival time,1,:15,Exit time:,7: 18, Time spent:364
Customer,328, Arrival time,1,:15,Exit time:,8: 16, Time spent:422
Customer,329, Arrival time,1,:15,Exit time:,6: 8, Time spent:294
Customer,330, Arrival time,1,:15,Exit time:,6: 18, Time spent:304
Customer,331, Arrival time,1,:15,Exit time:,6: 56, Time spent:342
Customer,332, Arrival time,1,:15,Exit time:,7: 32, Time spent:378
Customer,333, Arrival time,1,:15,Exit time:,6: 28, Time spent:314
Customer,334, Arrival time,1,:15,Exit time:,6: 46, Time spent:332
Customer,335, Arrival time,1,:15,Exit time:,7: 6, Time spent:352
Customer,336, Arrival time,1,:15,Exit time:,7: 14, Time spent:360
Customer,337, Arrival time,1,:15,Exit time:,7: 46, Time spent:392
Customer,338, Arrival time,1,:15,Exit time:,7: 36, Time spent:382
Customer,339, Arrival time,1,:15,Exit time:,7: 0, Time spent:346
Customer,340, Arrival time,1,:15,Exit time:,7: 2, Time spent:348
Customer,341, Arrival time,1,:15,Exit time:,6: 32, Time spent:318
Customer,342, Arrival time,1,:15,Exit time:,7: 22, Time spent:368
Customer,343, Arrival time,1,:15,Exit time:,7: 58, Time spent:404
Customer,344, Arrival time,1,:15,Exit time:,6: 48, Time spent:334
Customer,345, Arrival time,1,:15,Exit time:,6: 10, Time spent:296
Customer,346, Arrival time,1,:15,Exit time:,7: 40, Time spent:386
Customer,347, Arrival time,1,:15,Exit time:,6: 38, Time spent:324
Customer,348, Arrival time,1,:15,Exit time:,7: 10, Time spent:356
Customer,349, Arrival time,1,:15,Exit time:,7: 36, Time spent:382
Customer,350, Arrival time,1,:15,Exit time:,8: 2, Time spent:408
Customer,351, Arrival time,1,:15,Exit time:,6: 16, Time spent:302
Customer,352, Arrival time,1,:15,Exit time:,8: 58, Time spent:464
Customer,353, Arrival time,1,:15,Exit time:,7: 50, Time spent:396
Customer,354, Arrival time,1,:20,Exit time:,6: 52, Time spent:333
Customer,355, Arrival time,1,:20,Exit time:,9: 12, Time spent:473
Customer,356, Arrival time,1,:20,Exit time:,6: 40, Time spent:321
Customer,357, Arrival time,1,:20,Exit time:,7: 24, Time spent:365
Customer,358, Arrival time,1,:20,Exit time:,7: 50, Time spent:391
Customer,359, Arrival time,1,:20,Exit time:,8: 4, Time spent:405
Customer,360, Arrival time,1,:20,Exit time:,6: 54, Time spent:335
Customer,361, Arrival time,1,:20,Exit time:,8: 6, Time spent:407
Customer,362, Arrival time,1,:20,Exit time:,6: 12, Time spent:293
Customer,363, Arrival time,1,:30,Exit time:,8: 20, Time spent:411
Customer,364, Arrival time,1,:30,Exit time:,7: 2, Time spent:333
Customer,365, Arrival time,1,:30,Exit time:,8: 40, Time spent:431
Customer,366, Arrival time,1,:30,Exit time:,9: 20, Time spent:471
Customer,367, Arrival time,1,:30,Exit time:,8: 12, Time spent:403
Customer,368, Arrival time,1,:30,Exit time:,7: 34, Time spent:365
Customer,369, Arrival time,1,:30,Exit time:,8: 10, Time spent:401
Customer,370, Arrival time,1,:30,Exit time:,9: 2, Time spent:453
Customer,371, Arrival time,1,:30,Exit time:,8: 48, Time spent:439
Customer,372, Arrival time,1,:30,Exit time:,7: 54, Time spent:385
Customer,373, Arrival time,1,:30,Exit time:,7: 16, Time spent:347
Customer,374, Arrival time,1,:30,Exit time:,8: 28, Time spent:419
Customer,375, Arrival time,1,:30,Exit time:,7: 38, Time spent:369
Customer,376, Arrival time,1,:30,Exit time:,7: 8, Time spent:339
Customer,377, Arrival time,1,:30,Exit time:,8: 2, Time spent:393
Customer,378, Arrival time,1,:30,Exit time:,9: 8, Time spent:459
Customer,379, Arrival time,1,:30,Exit time:,8: 52, Time spent:443
Customer,380, Arrival time,1,:30,Exit time:,7: 18, Time spent:349
Customer,381, Arrival time,1,:30,Exit time:,7: 58, Time spent:389
Customer,382, Arrival time,1,:30,Exit time:,7: 44, Time spent:375
Customer,383, Arrival time,1,:30,Exit time:,8: 14, Time spent:405
Customer,384, Arrival time,1,:30,Exit time:,7: 10, Time spent:341
Customer,385, Arrival time,1,:30,Exit time:,8: 30, Time spent:421
Customer,386, Arrival time,1,:30,Exit time:,7: 22, Time spent:353
Customer,387, Arrival time,1,:30,Exit time:,8: 44, Time spent:435
Customer,388, Arrival time,1,:30,Exit time:,8: 32, Time spent:423
Customer,389, Arrival time,1,:30,Exit time:,7: 24, Time spent:355
Customer,390, Arrival time,2,:10,Exit time:,9: 24, Time spent:435
Customer,391, Arrival time,2,:10,Exit time:,9: 32, Time spent:443
Customer,392, Arrival time,2,:10,Exit time:,9: 42, Time spent:453
Customer,393, Arrival time,2,:10,Exit time:,8: 10, Time spent:361
Customer,394, Arrival time,2,:10,Exit time:,10: 20, Time spent:491
Customer,395, Arrival time,2,:10,Exit time:,9: 28, Time spent:439
Customer,396, Arrival time,2,:10,Exit time:,9: 38, Time spent:449
