Parameters 
Historical Customer:,80, Wait:,4.0, Average Shopping:,50.0, Queue:,5,
Values:,
 Monday,30.417218543046356,max:,91.0,min:,7.0,Standard deviation:,16.967775307506095,Confidence interval:,31.77042015524089,29.064016930851825,
Tuesday,33.169415292353825,max:,113.0,min:,6.0,Standard deviation:,19.10916544504086,Confidence interval:,34.6196385805998,31.719192004107853,
Wednesday,34.70695364238411,max:,95.0,min:,6.0,Standard deviation:,18.957041484512644,Confidence interval:,36.21880175649327,33.195105528274944,
Thursday,43.10778443113772,max:,119.0,min:,6.0,Standard deviation:,27.70585012266179,Confidence interval:,45.20884862033612,41.00672024193933,
Friday,28.320247933884296,max:,91.0,min:,6.0,Standard deviation:,15.672352978171872,Confidence interval:,29.716512108303245,26.923983759465347,
Saturday,28.067391304347826,max:,87.0,min:,6.0,Standard deviation:,15.398398481770858,Confidence interval:,29.47458120544609,26.660201403249562,
Sunday,41.16600790513834,max:,123.0,min:,6.0,Standard deviation:,28.040979869601,Confidence interval:,43.609292172787086,38.7227236374896,
Average,34.50639578630549,max:,123,min:,6,Standard deviation:,21.7867689770618,Confidence interval:,35.18267459939949,33.83011697321149,
