Parameters 
Historical Customer:,110, Wait:,5.0, Average Shopping:,55.0, Queue:,2,
Values:,
 Monday,385.4341317365269,max:,665.0,min:,11.0,Standard deviation:,162.7138947036649,Confidence interval:,397.77348735035224,373.0947761227016,
Tuesday,567.0723830734967,max:,1083.0,min:,7.0,Standard deviation:,285.22911568688716,Confidence interval:,585.7280920592626,548.4166740877307,
Wednesday,654.3515081206497,max:,1113.0,min:,7.0,Standard deviation:,304.04704593272567,Confidence interval:,674.6490397430925,634.0539764982068,
Thursday,583.9643705463183,max:,1017.0,min:,7.0,Standard deviation:,282.36227578688533,Confidence interval:,603.0368299507523,564.8919111418842,
Friday,571.3236040609137,max:,993.0,min:,7.0,Standard deviation:,242.2257056724856,Confidence interval:,588.2363136821099,554.4108944397175,
Saturday,419.74257425742576,max:,906.0,min:,7.0,Standard deviation:,182.24148592369383,Confidence interval:,433.1762113667151,406.3089371481364,
Sunday,512.0474452554745,max:,966.0,min:,9.0,Standard deviation:,227.014831583049,Confidence interval:,527.5668262320796,496.52806427886935,
Average,534.8691990682673,max:,1113,min:,7,Standard deviation:,264.29461094630557,Confidence interval:,541.8032714046591,527.9351267318756,
